household_id,efficient_windows,energy_intensity_kwh_m2,floor_area_m2,building_age,year_built,housing_type,climate_zone,cold_climate,household_size,income_bin
108032,1,102.60494487083484,278.709,25.0,1995.0,SF-Detached,Cold,1,2,16
108033,0,187.99094919217748,90.11591,15.0,2005.0,Apt-5plus,Cold,1,1,14
108034,0,208.7143578302696,65.0321,15.0,2005.0,Apt-2to4,Mixed-Humid,0,2,5
108035,0,269.55947219000495,74.3224,35.0,1985.0,SF-Detached,Hot-Dry,0,4,8
108036,0,196.9716449151192,136.56741,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,9
108037,1,236.2473128936924,130.0642,25.0,1995.0,SF-Detached,Cold,1,4,13
108038,0,159.96733906055815,139.3545,35.0,1985.0,Mobile,Cold,1,1,12
108039,0,149.1989865476932,69.67725,15.0,2005.0,Apt-2to4,Hot-Humid,0,3,2
108040,0,260.9113214701741,110.55457,25.0,1995.0,SF-Detached,Hot-Humid,0,2,16
108041,1,152.55328276105763,232.2575,65.0,1955.0,SF-Detached,Cold,1,2,15
108042,1,252.33046222996424,166.29637,75.0,1945.0,SF-Detached,Cold,1,2,7
108043,1,104.20550525893873,221.10914,45.0,1975.0,SF-Detached,Cold,1,2,15
108044,1,107.77640787016361,207.17369,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,13
108046,1,86.92857428525656,306.5799,55.0,1965.0,SF-Detached,Cold,1,1,4
108047,1,155.5438430268651,148.6448,25.0,1995.0,SF-Detached,Hot-Humid,0,4,11
108048,0,174.44408995744544,164.43831,75.0,1945.0,SF-Detached,Cold,1,2,9
108049,1,57.25669140524622,204.3866,35.0,1985.0,SF-Detached,Mixed-Humid,0,4,13
108050,0,88.86851552610119,255.48325,5.0,2015.0,SF-Detached,Cold,1,2,14
108051,1,174.1934891078718,187.66406,75.0,1945.0,SF-Detached,Cold,1,5,15
108052,0,271.94959486347324,129.13517,25.0,1995.0,SF-Detached,Mixed-Humid,0,3,9
108053,1,100.05475277011266,340.95401,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,10
108054,1,182.68583138187927,200.67048,35.0,1985.0,SF-Detached,Cold,1,1,11
108055,0,202.85978220948363,120.7739,75.0,1945.0,SF-Detached,Cold,1,2,3
108056,1,256.84042169325494,93.83203,75.0,1945.0,SF-Detached,Cold,1,2,4
108057,1,147.70529652999005,320.51535,45.0,1975.0,SF-Detached,Cold,1,5,15
108058,0,146.9033407054042,130.0642,55.0,1965.0,SF-Detached,Cold,1,1,9
108059,0,251.63010279513134,148.6448,35.0,1985.0,SF-Detached,Cold,1,2,9
108060,1,122.0604755877843,204.3866,45.0,1975.0,SF-Detached,Cold,1,2,9
108061,0,147.26803876645846,46.4515,15.0,2005.0,Apt-2to4,Hot-Humid,0,1,8
108062,0,119.86907316013178,181.16085,35.0,1985.0,SF-Detached,Mixed-Humid,0,3,16
108063,1,71.05717333938875,183.94794,5.0,2015.0,SF-Detached,Hot-Humid,0,2,14
108064,1,110.13008200823094,91.04494,5.0,2015.0,Apt-5plus,Mixed-Humid,0,2,14
108065,1,127.83760134077401,251.76713,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,15
108066,0,39.238182634747304,89.18688,35.0,1985.0,SF-Attached,Hot-Humid,0,2,13
108067,0,133.46096031041458,88.25785,15.0,2005.0,Apt-5plus,Hot-Humid,0,1,8
108068,0,205.7371482736299,159.79316,55.0,1965.0,SF-Detached,Marine,0,4,15
108069,1,100.71936014575721,418.0635,25.0,1995.0,SF-Detached,Cold,1,4,13
108070,0,106.9439175119055,222.9672,75.0,1945.0,SF-Detached,Cold,1,1,11
108072,0,36.54867094575525,130.0642,25.0,1995.0,SF-Detached,Hot-Humid,0,2,11
108074,1,232.86450733788294,449.65052,5.0,2015.0,SF-Detached,Cold,1,3,16
108076,1,126.65882632424365,278.709,75.0,1945.0,SF-Detached,Cold,1,2,16
108077,1,96.58844603853923,165.36734,15.0,2005.0,SF-Detached,Hot-Dry,0,1,15
108078,0,85.9820403099714,120.7739,65.0,1955.0,SF-Detached,Hot-Humid,0,2,13
108079,1,134.93572785300643,164.43831,55.0,1965.0,SF-Detached,Hot-Humid,0,6,1
108080,0,222.8178371153305,51.09665,25.0,1995.0,SF-Attached,Hot-Dry,0,2,12
108081,1,85.46333383319424,390.19259999999997,35.0,1985.0,SF-Detached,Cold,1,2,16
108082,0,172.38111646818362,157.9351,75.0,1945.0,SF-Detached,Cold,1,2,9
108083,1,269.3265568852652,106.83845,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,15
108084,0,220.983442721665,148.6448,75.0,1945.0,SF-Detached,Mixed-Humid,0,3,16
108085,1,113.28425942850791,249.90906999999999,25.0,1995.0,SF-Detached,Mixed-Humid,0,4,16
108086,1,173.77164520088687,184.87697,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,14
108087,0,125.83253310383854,139.3545,5.0,2015.0,Apt-5plus,Hot-Dry,0,4,13
108088,1,122.94102303864832,102.1933,35.0,1985.0,SF-Attached,Cold,1,2,13
108089,1,310.0423673884837,63.17404,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,12
108090,1,52.38225477815941,501.6762,25.0,1995.0,SF-Detached,Hot-Humid,0,3,15
108092,1,62.501262236588985,334.4508,15.0,2005.0,SF-Detached,Cold,1,4,11
108093,1,206.4010482884343,85.47076,45.0,1975.0,Mobile,Mixed-Humid,0,5,14
108094,0,94.70300332924897,167.2254,55.0,1965.0,SF-Detached,Hot-Dry,0,1,15
108095,1,106.99803408249316,227.61235,25.0,1995.0,SF-Detached,Hot-Dry,0,1,13
108096,1,165.15454839926403,165.36734,35.0,1985.0,SF-Detached,Cold,1,5,15
108097,1,127.93367374868167,107.76748,5.0,2015.0,SF-Detached,Hot-Dry,0,2,14
108098,1,174.9977790598828,219.25108,35.0,1985.0,SF-Detached,Very-Cold,1,1,12
108099,0,350.0513204630828,89.18688,45.0,1975.0,Mobile,Cold,1,2,9
108100,0,189.319587961354,182.08988,45.0,1975.0,SF-Attached,Cold,1,3,12
108101,1,127.84604484166059,343.7411,75.0,1945.0,SF-Attached,Mixed-Humid,0,4,6
108102,1,112.6481745832685,281.49609,25.0,1995.0,SF-Detached,Cold,1,3,15
108103,1,302.11408273823366,191.38018,15.0,2005.0,SF-Detached,Hot-Dry,0,2,10
108104,1,191.10746593295192,250.8381,55.0,1965.0,SF-Detached,Mixed-Humid,0,4,15
108105,1,75.13077941486172,92.903,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,10
108106,1,124.50499248382357,334.4508,15.0,2005.0,SF-Detached,Marine,0,5,15
108107,0,243.87038084893845,55.7418,45.0,1975.0,Apt-5plus,Hot-Humid,0,4,1
108108,1,97.68434928999523,371.612,65.0,1955.0,SF-Detached,Cold,1,2,13
108109,1,85.09231456741418,162.58025,15.0,2005.0,SF-Detached,Hot-Humid,0,4,15
108110,0,80.68598722168728,195.09629999999999,25.0,1995.0,SF-Detached,Cold,1,2,13
108111,0,112.98394061546522,232.2575,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,15
108112,1,172.46010616352473,376.25715,25.0,1995.0,SF-Detached,Cold,1,3,14
108113,0,22.765571710077396,334.4508,35.0,1985.0,SF-Detached,Hot-Humid,0,2,12
108114,1,108.38900167663486,137.49644,75.0,1945.0,SF-Detached,Cold,1,1,13
108115,0,35.840266608920565,230.39944,75.0,1945.0,SF-Detached,Cold,1,4,16
108116,0,117.42299641927234,46.4515,65.0,1955.0,Apt-5plus,Mixed-Humid,0,1,15
108117,1,117.92613229103408,376.25715,25.0,1995.0,SF-Detached,Cold,1,2,16
108118,1,74.98277489565723,390.19259999999997,15.0,2005.0,SF-Detached,Cold,1,3,16
108119,0,36.96293418195102,83.6127,65.0,1955.0,Apt-2to4,Cold,1,2,11
108120,0,136.34072709029695,72.46433999999999,45.0,1975.0,Apt-5plus,Hot-Humid,0,2,11
108121,0,233.89556672205902,161.65122,75.0,1945.0,SF-Detached,Mixed-Humid,0,4,4
108122,1,173.28099996592334,209.03175,75.0,1945.0,SF-Detached,Very-Cold,1,3,1
108123,1,240.54233716362268,278.709,55.0,1965.0,SF-Detached,Cold,1,6,15
108124,1,112.5641809255183,297.2896,15.0,2005.0,SF-Detached,Cold,1,4,16
108125,1,64.9112666039171,83.6127,45.0,1975.0,Apt-5plus,Mixed-Humid,0,1,6
108126,1,75.13413703488435,181.16085,15.0,2005.0,SF-Attached,Very-Cold,1,2,7
108127,1,140.88132477328207,222.9672,55.0,1965.0,SF-Detached,Cold,1,2,14
108128,0,206.2977644933054,74.3224,35.0,1985.0,Apt-2to4,Hot-Humid,0,2,15
108129,1,45.23860743909511,501.6762,15.0,2005.0,SF-Detached,Hot-Humid,0,2,15
108130,0,146.31976341978248,130.0642,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,15
108131,1,300.66649990731474,171.87055,25.0,1995.0,SF-Detached,Marine,0,3,14
108132,1,319.5257639240114,111.4836,75.0,1945.0,SF-Attached,Mixed-Humid,0,3,15
108133,1,137.30979696220064,88.25785,55.0,1965.0,SF-Attached,Cold,1,1,8
108134,1,101.57577254048071,176.5157,5.0,2015.0,SF-Detached,Hot-Humid,0,4,11
108135,1,109.14609988082715,222.9672,55.0,1965.0,SF-Detached,Cold,1,2,11
108136,1,147.35631747913075,248.98004,75.0,1945.0,SF-Detached,Cold,1,2,16
108137,1,174.11647528426343,102.1933,45.0,1975.0,Mobile,Hot-Dry,0,1,6
108138,1,58.55811135285265,278.709,25.0,1995.0,SF-Detached,Cold,1,4,2
108139,0,367.82599009679143,93.83203,25.0,1995.0,SF-Detached,Hot-Dry,0,7,6
108140,1,157.51579607175773,186.73503,25.0,1995.0,SF-Detached,Cold,1,2,13
108141,0,238.55070922786948,94.76106,25.0,1995.0,SF-Detached,Hot-Humid,0,6,10
108142,0,204.72810778429778,138.42547,35.0,1985.0,SF-Detached,Hot-Humid,0,4,12
108143,0,170.3666932596597,101.26427,25.0,1995.0,Mobile,Hot-Humid,0,6,15
108145,0,98.90158580023792,306.5799,55.0,1965.0,SF-Detached,Cold,1,2,14
108146,1,96.49544432284415,216.46399,45.0,1975.0,SF-Detached,Cold,1,2,11
108147,1,175.74670696278906,53.88374,55.0,1965.0,Apt-5plus,Mixed-Humid,0,1,15
108148,0,256.9696840099901,98.47718,25.0,1995.0,SF-Detached,Mixed-Humid,0,4,7
108149,1,145.8908432022855,174.65764,65.0,1955.0,SF-Attached,Mixed-Humid,0,3,9
108150,0,267.4654056306901,92.903,75.0,1945.0,Apt-2to4,Cold,1,4,16
108152,1,129.79011477042644,301.93475,75.0,1945.0,SF-Detached,Cold,1,2,15
108153,1,140.1752504866462,185.806,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,14
108154,1,216.57110128319118,306.5799,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,14
108155,1,177.34287460216396,86.39979,5.0,2015.0,SF-Detached,Cold,1,2,5
108156,1,66.3334064761825,139.3545,35.0,1985.0,SF-Detached,Cold,1,2,13
108157,1,99.09585880001582,302.86378,75.0,1945.0,SF-Detached,Cold,1,4,15
108158,1,90.09282764642758,260.1284,15.0,2005.0,Mobile,Mixed-Humid,0,3,7
108159,1,120.0981924091842,343.7411,5.0,2015.0,SF-Detached,Cold,1,4,16
108160,1,102.20290791640038,213.6769,25.0,1995.0,SF-Detached,Mixed-Humid,0,4,14
108161,1,110.66735007420976,111.4836,15.0,2005.0,SF-Detached,Hot-Humid,0,2,14
108162,1,347.6499933741729,91.04494,45.0,1975.0,SF-Detached,Cold,1,3,13
108163,1,188.07367219164723,197.88339,75.0,1945.0,SF-Detached,Cold,1,2,15
108164,1,148.75067482214115,306.5799,15.0,2005.0,SF-Detached,Hot-Dry,0,2,14
108165,1,72.2309612972194,139.3545,55.0,1965.0,Mobile,Hot-Dry,0,1,11
108166,0,195.12158699440815,167.2254,65.0,1955.0,Mobile,Mixed-Humid,0,3,2
108167,1,209.8753780689041,232.2575,75.0,1945.0,SF-Detached,Cold,1,7,16
108168,0,175.82357671402818,250.8381,75.0,1945.0,SF-Detached,Cold,1,4,15
108169,0,209.87249927690402,195.09629999999999,15.0,2005.0,Mobile,Mixed-Humid,0,7,11
108170,1,100.32307615283096,297.2896,65.0,1955.0,SF-Detached,Cold,1,2,9
108171,1,129.26232369958421,260.1284,25.0,1995.0,SF-Detached,Hot-Dry,0,3,10
108172,0,71.71953821169679,476.59239,15.0,2005.0,SF-Detached,Mixed-Humid,0,4,16
108173,0,105.64687007907021,324.23147,45.0,1975.0,SF-Detached,Hot-Dry,0,7,15
108174,1,60.21430454569388,167.2254,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,16
108175,1,140.06371453820194,290.78639,5.0,2015.0,SF-Detached,Cold,1,4,16
108177,1,82.23080485818815,222.9672,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,13
108178,1,188.70094773401902,269.4187,35.0,1985.0,SF-Detached,Hot-Dry,0,4,16
108179,1,134.99588096289165,278.709,55.0,1965.0,SF-Detached,Cold,1,1,10
108180,1,198.43453941862262,136.56741,65.0,1955.0,SF-Detached,Cold,1,1,7
108182,1,24.762024074251812,70.60628,25.0,1995.0,Apt-5plus,Cold,1,1,7
108183,1,172.8335934817287,197.88339,75.0,1945.0,SF-Detached,Cold,1,1,5
108184,1,156.19784066874186,133.78032,35.0,1985.0,SF-Detached,Cold,1,2,13
108185,0,207.22707176822612,85.47076,25.0,1995.0,SF-Detached,Hot-Humid,0,2,11
108186,1,201.75499439478506,150.50286,75.0,1945.0,SF-Detached,Cold,1,3,16
108187,1,82.82829749616378,91.04494,45.0,1975.0,Apt-5plus,Cold,1,1,5
108188,1,140.70537112903082,252.69616,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,15
108189,1,107.10318505694954,185.806,65.0,1955.0,SF-Detached,Marine,0,1,16
108191,0,444.9982542314847,98.47718,55.0,1965.0,SF-Detached,Cold,1,1,10
108192,1,153.80425654682196,184.87697,75.0,1945.0,SF-Detached,Cold,1,2,12
108193,1,118.5348756180239,157.9351,25.0,1995.0,Mobile,Mixed-Humid,0,5,9
108194,0,302.56444730003386,74.3224,65.0,1955.0,SF-Detached,Cold,1,2,15
108195,1,245.63679076293593,51.09665,45.0,1975.0,Apt-5plus,Mixed-Humid,0,3,12
108197,0,77.96218294072581,118.91584,15.0,2005.0,Mobile,Hot-Humid,0,3,9
108198,0,223.28619576376292,106.83845,35.0,1985.0,SF-Attached,Marine,0,4,13
108199,0,147.63379812293542,74.3224,55.0,1965.0,Apt-2to4,Cold,1,1,11
108200,0,160.66312282571795,142.14159,55.0,1965.0,SF-Detached,Cold,1,1,7
108201,1,174.00718857199402,180.23182,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,13
108202,0,110.67492635653734,185.806,25.0,1995.0,SF-Detached,Cold,1,1,8
108203,1,161.29127420312537,102.1933,45.0,1975.0,SF-Attached,Cold,1,3,12
108204,1,122.56346202802334,595.50823,75.0,1945.0,SF-Detached,Mixed-Humid,0,4,15
108205,1,213.44324763059737,111.4836,25.0,1995.0,SF-Detached,Marine,0,2,11
108206,1,173.95510447078962,134.70935,15.0,2005.0,SF-Attached,Mixed-Humid,0,2,15
108207,1,100.3068935257335,167.2254,5.0,2015.0,SF-Detached,Hot-Dry,0,2,12
108208,0,105.64968165850176,360.46364,35.0,1985.0,SF-Detached,Cold,1,1,13
108209,1,195.727436712397,65.0321,55.0,1965.0,Apt-5plus,Mixed-Humid,0,2,15
108210,1,290.5677754248133,116.12875,45.0,1975.0,SF-Detached,Cold,1,2,14
108211,1,88.30123149052979,450.57955,15.0,2005.0,SF-Detached,Cold,1,2,16
108212,1,158.42702986409606,334.4508,55.0,1965.0,SF-Detached,Cold,1,2,14
108213,1,104.80845943701027,157.9351,45.0,1975.0,SF-Attached,Hot-Humid,0,2,15
108214,1,112.89837723423048,251.76713,5.0,2015.0,SF-Detached,Cold,1,5,16
108215,1,202.5774390361083,143.99965,15.0,2005.0,SF-Detached,Mixed-Humid,0,3,14
108217,0,159.78811307770806,195.09629999999999,75.0,1945.0,SF-Detached,Mixed-Humid,0,5,8
108218,1,117.52169679561568,106.83845,45.0,1975.0,SF-Detached,Mixed-Humid,0,4,10
108219,1,104.9781647647587,102.1933,35.0,1985.0,Apt-5plus,Mixed-Humid,0,4,12
108220,1,104.85781634275433,177.44473,45.0,1975.0,Apt-5plus,Cold,1,2,16
108221,0,169.14695990889456,269.4187,75.0,1945.0,SF-Detached,Cold,1,5,14
108222,0,179.70189910279316,197.88339,15.0,2005.0,SF-Detached,Cold,1,5,13
108223,0,179.5301833166023,222.9672,65.0,1955.0,SF-Detached,Cold,1,4,14
108224,1,64.90177149427186,104.98039,75.0,1945.0,Apt-5plus,Mixed-Humid,0,2,16
108225,1,200.4094152213103,120.7739,75.0,1945.0,Apt-2to4,Cold,1,1,9
108226,0,88.50263643845754,74.3224,15.0,2005.0,Apt-5plus,Cold,1,1,1
108227,0,93.86825358421072,88.25785,45.0,1975.0,Apt-5plus,Hot-Humid,0,1,12
108228,1,119.34622128799491,250.8381,75.0,1945.0,SF-Detached,Cold,1,3,14
108230,0,191.83040949238898,130.0642,25.0,1995.0,Mobile,Mixed-Humid,0,1,5
108232,1,84.95674208155118,399.4829,5.0,2015.0,SF-Detached,Cold,1,4,15
108233,1,152.4785651597989,139.3545,55.0,1965.0,SF-Detached,Marine,0,2,14
108234,1,260.79868647071214,144.92867999999999,45.0,1975.0,SF-Detached,Cold,1,2,15
108235,0,206.91550840622102,83.6127,45.0,1975.0,Mobile,Cold,1,3,3
108236,1,159.83300594919805,167.2254,35.0,1985.0,SF-Detached,Cold,1,2,13
108237,0,196.27004439264837,130.99323,65.0,1955.0,SF-Attached,Mixed-Humid,0,3,4
108238,1,78.96118532904657,78.96755,55.0,1965.0,Apt-5plus,Mixed-Humid,0,1,13
108239,0,62.499056777883155,82.68367,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,9
108240,1,125.36690194239718,74.3224,15.0,2005.0,Apt-5plus,Hot-Humid,0,2,10
108241,1,61.98687872585716,188.59309,35.0,1985.0,SF-Detached,Marine,0,2,16
108242,1,152.07246106554086,320.51535,15.0,2005.0,SF-Detached,Cold,1,2,13
108243,1,103.70774098862015,264.77355,75.0,1945.0,SF-Detached,Hot-Dry,0,2,7
108244,0,42.3810677652114,107.76748,25.0,1995.0,Apt-5plus,Hot-Humid,0,2,16
108245,0,30.448137554148623,131.92226,35.0,1985.0,Apt-5plus,Hot-Dry,0,1,15
108246,1,82.79050675226745,65.0321,55.0,1965.0,Apt-5plus,Cold,1,1,5
108247,1,49.45036215470015,232.2575,65.0,1955.0,SF-Detached,Mixed-Humid,0,3,6
108248,1,217.78824636943017,124.49002,25.0,1995.0,Mobile,Cold,1,5,14
108250,1,201.51112612928776,262.91549,55.0,1965.0,SF-Detached,Cold,1,6,14
108251,1,164.80553149593024,301.00572,45.0,1975.0,SF-Detached,Hot-Dry,0,3,16
108252,0,292.26379220742695,92.903,55.0,1965.0,Mobile,Hot-Humid,0,6,6
108253,1,182.24013695998102,195.09629999999999,55.0,1965.0,SF-Detached,Cold,1,2,16
108254,1,103.58276373779171,55.7418,35.0,1985.0,Apt-5plus,Mixed-Humid,0,1,6
108255,0,88.92676782970626,246.19295,25.0,1995.0,SF-Detached,Hot-Humid,0,4,15
108256,0,106.62749089651916,63.17404,15.0,2005.0,Apt-5plus,Mixed-Humid,0,1,10
108257,1,54.33148693448641,185.806,75.0,1945.0,SF-Detached,Very-Cold,1,1,5
108258,0,146.90336919516588,80.82561,35.0,1985.0,Apt-2to4,Mixed-Humid,0,2,9
108259,1,88.26564400850398,306.5799,15.0,2005.0,SF-Attached,Mixed-Humid,0,1,13
108260,1,163.25584141712045,260.1284,45.0,1975.0,SF-Detached,Cold,1,7,15
108261,1,405.04472210551137,116.12875,75.0,1945.0,SF-Detached,Cold,1,1,8
108262,1,93.52885657622556,418.0635,5.0,2015.0,SF-Detached,Cold,1,3,16
108264,0,217.27582188922727,91.04494,45.0,1975.0,Mobile,Mixed-Dry,0,1,7
108265,1,170.5846969501295,185.806,25.0,1995.0,SF-Detached,Marine,0,3,15
108266,0,162.63296812986192,385.54745,45.0,1975.0,SF-Detached,Cold,1,5,16
108267,1,105.12403956724208,170.01248999999999,25.0,1995.0,SF-Detached,Hot-Dry,0,2,15
108268,0,432.83635925308744,130.0642,55.0,1965.0,SF-Detached,Mixed-Humid,0,5,14
108269,0,159.4741951918067,120.7739,65.0,1955.0,SF-Attached,Cold,1,1,2
108270,1,221.3871630295896,103.12233,75.0,1945.0,SF-Detached,Cold,1,2,9
108271,0,482.49837143485246,47.38053,55.0,1965.0,SF-Detached,Hot-Humid,0,3,14
108272,0,113.95754915147971,278.709,45.0,1975.0,SF-Detached,Hot-Humid,0,3,15
108273,0,193.49714599680894,90.11591,35.0,1985.0,Apt-2to4,Hot-Dry,0,7,13
108274,0,114.65818934134303,94.76106,65.0,1955.0,SF-Detached,Hot-Humid,0,2,6
108275,1,93.76608902614267,278.709,45.0,1975.0,SF-Attached,Cold,1,2,16
108276,1,92.74571927731745,210.88981,15.0,2005.0,SF-Detached,Hot-Humid,0,3,12
108277,0,148.48269812126608,192.30921,75.0,1945.0,SF-Detached,Marine,0,3,15
108278,0,133.25084540077944,65.0321,25.0,1995.0,Apt-2to4,Hot-Humid,0,2,9
108279,1,148.3554201747041,167.2254,5.0,2015.0,SF-Detached,Mixed-Dry,0,2,12
108280,0,83.41179733708033,78.96755,45.0,1975.0,Apt-2to4,Hot-Dry,0,4,14
108281,1,74.1257700540219,232.2575,35.0,1985.0,SF-Detached,Hot-Dry,0,2,13
108282,1,295.7720683411742,100.33524,55.0,1965.0,SF-Detached,Hot-Humid,0,4,15
108283,1,147.69095352536823,271.27676,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,16
108284,0,232.13431008354178,297.2896,75.0,1945.0,SF-Detached,Cold,1,2,14
108285,0,132.561972286913,65.0321,75.0,1945.0,Apt-5plus,Marine,0,2,9
108286,1,132.7383622744104,186.73503,35.0,1985.0,SF-Detached,Mixed-Humid,0,1,6
108288,0,222.48435893038283,148.6448,65.0,1955.0,SF-Detached,Mixed-Humid,0,4,13
108289,1,70.31238447133032,157.9351,65.0,1955.0,SF-Detached,Marine,0,3,15
108290,0,56.3518126148127,65.0321,35.0,1985.0,Apt-5plus,Hot-Humid,0,1,12
108291,1,143.2488646641383,287.9993,15.0,2005.0,SF-Detached,Mixed-Humid,0,4,15
108292,1,154.5790828630527,209.03175,75.0,1945.0,SF-Detached,Cold,1,1,13
108293,0,44.32406821783066,65.0321,35.0,1985.0,Apt-5plus,Mixed-Humid,0,1,6
108295,0,108.70595520695204,222.9672,45.0,1975.0,SF-Detached,Hot-Humid,0,2,14
108296,0,122.94339545049394,236.90265,45.0,1975.0,SF-Detached,Cold,1,5,6
108297,1,102.11936879127433,139.3545,15.0,2005.0,Mobile,Mixed-Dry,0,2,12
108298,1,116.50189293935516,232.2575,65.0,1955.0,SF-Detached,Very-Cold,1,1,9
108299,0,145.1039182448466,179.30279,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,9
108300,1,102.5242054041865,269.4187,45.0,1975.0,SF-Detached,Hot-Humid,0,5,15
108301,1,235.19940196102618,55.7418,65.0,1955.0,SF-Detached,Cold,1,1,12
108302,1,336.3529168894614,68.74822,65.0,1955.0,SF-Detached,Cold,1,3,1
108303,0,106.4868812870078,146.78674,35.0,1985.0,SF-Detached,Hot-Humid,0,1,8
108304,0,104.67908208278111,144.92867999999999,45.0,1975.0,SF-Detached,Hot-Humid,0,1,10
108305,0,210.18368491496716,111.4836,35.0,1985.0,SF-Detached,Cold,1,3,10
108306,1,219.1424457560203,176.5157,65.0,1955.0,SF-Detached,Cold,1,2,14
108307,1,150.69872241263414,181.16085,75.0,1945.0,SF-Detached,Cold,1,1,15
108308,0,67.45871310986628,278.709,35.0,1985.0,SF-Detached,Hot-Humid,0,2,9
108309,0,129.86922995606892,111.4836,55.0,1965.0,Apt-5plus,Mixed-Humid,0,2,14
108310,0,88.93424005012504,92.903,35.0,1985.0,SF-Attached,Hot-Humid,0,1,12
108311,0,171.85435984489484,106.83845,25.0,1995.0,SF-Attached,Mixed-Humid,0,2,11
108312,1,95.58649471775205,190.45115,45.0,1975.0,SF-Detached,Marine,0,2,15
108313,1,56.74592514092976,693.05638,25.0,1995.0,SF-Detached,Cold,1,4,16
108314,1,85.99137014191282,232.2575,35.0,1985.0,SF-Detached,Cold,1,3,16
108315,1,102.45347655651206,739.50788,45.0,1975.0,SF-Detached,Cold,1,2,14
108316,1,117.44220789437644,167.2254,15.0,2005.0,SF-Detached,Hot-Humid,0,2,11
108317,1,101.03415003220567,334.4508,65.0,1955.0,SF-Detached,Cold,1,4,15
108319,1,167.1403820306389,341.88304,15.0,2005.0,SF-Detached,Cold,1,3,10
108320,1,229.98772038554833,130.0642,65.0,1955.0,SF-Detached,Cold,1,6,16
108321,0,150.1395531691828,133.78032,15.0,2005.0,Mobile,Hot-Humid,0,1,9
108322,1,93.60639035330483,371.612,15.0,2005.0,SF-Detached,Cold,1,2,14
108323,1,51.80652275632605,336.30886,25.0,1995.0,SF-Detached,Hot-Dry,0,1,12
108324,0,78.07136725294133,173.72861,65.0,1955.0,SF-Attached,Mixed-Humid,0,1,10
108325,0,191.1181319029753,88.25785,25.0,1995.0,Apt-5plus,Mixed-Humid,0,4,7
108326,1,86.7787576424501,250.8381,55.0,1965.0,SF-Detached,Cold,1,2,11
108327,1,70.46778958260846,171.87055,15.0,2005.0,SF-Detached,Hot-Dry,0,2,13
108328,1,44.999888825075814,278.709,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,5
108329,1,104.57034328851633,157.9351,5.0,2015.0,SF-Detached,Cold,1,2,11
108330,0,55.06989212529788,464.515,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,11
108331,0,70.95937387175633,213.6769,45.0,1975.0,SF-Detached,Hot-Humid,0,2,15
108332,0,242.25938246726162,89.18688,25.0,1995.0,Apt-2to4,Cold,1,1,9
108333,1,201.54251486675588,117.98681,35.0,1985.0,SF-Detached,Mixed-Humid,0,3,14
108334,0,78.282179878257,418.0635,25.0,1995.0,SF-Detached,Cold,1,4,16
108335,0,110.83245908446985,104.98039,45.0,1975.0,Apt-2to4,Hot-Dry,0,3,16
108336,1,75.71996564745518,252.69616,15.0,2005.0,SF-Detached,Hot-Humid,0,3,16
108337,0,44.92857772153267,54.81277,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,9
108338,1,67.9436372400801,109.62554,5.0,2015.0,Apt-5plus,Mixed-Humid,0,1,14
108339,0,73.01783261277214,185.806,25.0,1995.0,SF-Detached,Hot-Humid,0,5,16
108340,1,272.3349295025079,79.89658,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,8
108341,1,93.74766619944185,139.3545,75.0,1945.0,SF-Detached,Very-Cold,1,2,16
108342,0,147.58964298268157,79.89658,65.0,1955.0,Apt-5plus,Cold,1,1,7
108343,1,79.4434170635712,241.5478,35.0,1985.0,SF-Detached,Cold,1,1,4
108344,1,287.60390643844954,1393.545,75.0,1945.0,SF-Detached,Cold,1,2,16
108345,0,221.33467624998306,81.75464,75.0,1945.0,SF-Detached,Mixed-Humid,0,2,5
108346,1,79.15815135455189,265.70258,15.0,2005.0,SF-Detached,Mixed-Humid,0,3,7
108347,0,162.2037706770826,83.6127,15.0,2005.0,Apt-5plus,Cold,1,1,9
108348,1,353.9878431951275,139.3545,45.0,1975.0,SF-Detached,Cold,1,3,13
108349,0,62.3981081207839,297.2896,45.0,1975.0,SF-Detached,Hot-Humid,0,2,10
